timestamp,frame_id,detected,tracked_marker,kalman_active,raw_x,raw_y,raw_z,kalman_x,kalman_y,kalman_z,qw,qx,qy,qz,pitch,yaw,roll
1785188244.0051522,1323,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785188244.096313,1324,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785188244.1788073,1325,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785188244.3146214,1326,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785188244.4011588,1327,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785188244.4727583,1328,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785188244.5937884,1329,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785188244.6927855,1330,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785188244.7912905,1331,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785188244.8934898,1332,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785188244.9978364,1333,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785188245.0895722,1334,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785188245.193727,1335,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785188245.2858696,1336,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785188245.395715,1337,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785188245.4998977,1338,True,0,False,0.0083,-0.0090,0.3122,0.0083,-0.0090,0.3122,-0.0151,0.9998,0.0075,-0.0093,-3.11,0.02,0.02
1785188245.5997205,1339,True,-1,True,0.0000,0.0000,0.0000,0.0083,-0.0090,0.3122,-0.0151,0.9998,0.0075,-0.0093,-3.11,0.02,0.02
1785188245.6962914,1340,True,-1,True,0.0000,0.0000,0.0000,0.0083,-0.0090,0.3122,-0.0151,0.9998,0.0075,-0.0093,-3.11,0.02,0.02
1785188245.8033185,1341,True,0,False,0.0097,-0.0091,0.3397,0.0097,-0.0091,0.3397,-0.0108,0.9999,0.0077,-0.0057,-3.12,0.01,0.02
1785188245.9108133,1342,True,-1,True,0.0000,0.0000,0.0000,0.0097,-0.0091,0.3397,-0.0108,0.9999,0.0077,-0.0057,-3.12,0.01,0.02
1785188246.0014098,1343,True,-1,True,0.0000,0.0000,0.0000,0.0097,-0.0091,0.3397,-0.0108,0.9999,0.0077,-0.0057,-3.12,0.01,0.02
1785188246.1067808,1344,True,-1,True,0.0000,0.0000,0.0000,0.0097,-0.0091,0.3397,-0.0108,0.9999,0.0077,-0.0057,-3.12,0.01,0.02
1785188246.1884036,1345,True,0,False,0.0113,-0.0088,0.3798,0.0113,-0.0088,0.3798,0.1115,0.9930,0.0104,-0.0384,2.92,0.08,0.01
1785188246.2900913,1346,True,-1,True,0.0000,0.0000,0.0000,0.0113,-0.0088,0.3798,0.1115,0.9930,0.0104,-0.0384,2.92,0.08,0.01
1785188246.4027355,1347,True,-1,True,0.0000,0.0000,0.0000,0.0113,-0.0088,0.3798,0.1115,0.9930,0.0104,-0.0384,2.92,0.08,0.01
1785188246.4986198,1348,True,0,False,0.0137,-0.0093,0.3942,0.0137,-0.0093,0.3942,-0.0296,0.9995,0.0080,0.0074,-3.08,-0.02,0.02
1785188246.5987017,1349,True,-1,True,0.0000,0.0000,0.0000,0.0137,-0.0093,0.3942,-0.0296,0.9995,0.0080,0.0074,-3.08,-0.02,0.02
1785188246.6978137,1350,True,0,False,0.0149,-0.0091,0.4226,0.0149,-0.0091,0.4226,0.0463,0.9984,0.0080,-0.0328,3.05,0.07,0.01
1785188246.7954237,1351,True,0,False,0.0147,-0.0095,0.4242,0.0147,-0.0094,0.4240,-0.0219,0.9993,0.0069,-0.0308,-3.10,0.06,0.02
1785188246.897369,1352,True,-1,True,0.0000,0.0000,0.0000,0.0147,-0.0094,0.4240,-0.0225,0.9992,0.0069,-0.0308,-3.10,0.06,0.02
1785188247.0015714,1353,True,-1,True,0.0000,0.0000,0.0000,0.0147,-0.0095,0.4240,-0.0232,0.9992,0.0069,-0.0308,-3.09,0.06,0.02
1785188247.090756,1354,True,-1,True,0.0000,0.0000,0.0000,0.0147,-0.0095,0.4240,-0.0238,0.9992,0.0069,-0.0307,-3.09,0.06,0.02
1785188247.2053525,1355,True,-1,True,0.0000,0.0000,0.0000,0.0147,-0.0095,0.4240,-0.0245,0.9992,0.0069,-0.0307,-3.09,0.06,0.02
1785188247.3048005,1356,True,-1,True,0.0000,0.0000,0.0000,0.0147,-0.0095,0.4240,-0.0251,0.9992,0.0069,-0.0307,-3.09,0.06,0.02
1785188247.391442,1357,True,-1,True,0.0000,0.0000,0.0000,0.0147,-0.0095,0.4240,-0.0256,0.9992,0.0069,-0.0307,-3.09,0.06,0.02
1785188247.5009153,1358,True,-1,True,0.0000,0.0000,0.0000,0.0147,-0.0095,0.4241,-0.0263,0.9992,0.0069,-0.0307,-3.09,0.06,0.02
1785188247.6009212,1359,True,-1,True,0.0000,0.0000,0.0000,0.0147,-0.0095,0.4241,-0.0269,0.9991,0.0069,-0.0306,-3.09,0.06,0.02
1785188247.7010345,1360,True,-1,True,0.0000,0.0000,0.0000,0.0147,-0.0095,0.4241,-0.0276,0.9991,0.0068,-0.0306,-3.09,0.06,0.02
1785188247.7788508,1361,True,-1,True,0.0000,0.0000,0.0000,0.0147,-0.0095,0.4241,-0.0281,0.9991,0.0068,-0.0306,-3.08,0.06,0.02
1785188247.934024,1362,True,-1,True,0.0000,0.0000,0.0000,0.0147,-0.0095,0.4241,-0.0290,0.9991,0.0068,-0.0306,-3.08,0.06,0.02
1785188247.995828,1363,True,-1,True,0.0000,0.0000,0.0000,0.0147,-0.0095,0.4241,-0.0294,0.9991,0.0068,-0.0306,-3.08,0.06,0.02
1785188248.0691116,1364,True,-1,True,0.0000,0.0000,0.0000,0.0147,-0.0095,0.4241,-0.0299,0.9991,0.0068,-0.0306,-3.08,0.06,0.02
1785188248.2355828,1365,True,-1,True,0.0000,0.0000,0.0000,0.0147,-0.0095,0.4242,-0.0309,0.9990,0.0068,-0.0305,-3.08,0.06,0.02
1785188248.2776644,1366,True,-1,True,0.0000,0.0000,0.0000,0.0147,-0.0095,0.4242,-0.0312,0.9990,0.0068,-0.0305,-3.08,0.06,0.02
1785188248.367259,1367,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785188248.55386,1368,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785188248.5938654,1369,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785188248.6764867,1370,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785188248.8040147,1371,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785188248.9045868,1372,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785188249.002282,1373,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785188249.1006455,1374,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785188249.2015502,1375,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785188249.2944572,1376,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785188249.4003356,1377,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785188249.506857,1378,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785188249.5878384,1379,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785188249.7162256,1380,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785188249.8204787,1381,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785188249.8979435,1382,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785188249.9813297,1383,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785188250.110937,1384,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785188250.2202299,1385,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785188250.318755,1386,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785188250.3805232,1387,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785188250.489162,1388,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785188250.5891283,1389,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785188250.6912382,1390,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785188250.8022346,1391,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785188250.9025383,1392,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785188251.0013676,1393,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785188251.0944364,1394,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785188251.1896617,1395,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785188251.2892613,1396,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785188251.3970723,1397,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785188251.4998894,1398,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785188251.6036887,1399,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785188251.7000914,1400,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785188251.7993286,1401,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785188251.900738,1402,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785188252.0048113,1403,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785188252.101571,1404,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785188252.196737,1405,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785188252.3049524,1406,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785188252.3997312,1407,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785188252.5014439,1408,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785188252.600783,1409,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785188252.6979945,1410,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785188252.7963011,1411,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785188252.8992581,1412,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785188253.0366724,1413,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785188253.087421,1414,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785188253.1830225,1415,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785188253.3540351,1416,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785188253.394445,1417,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785188253.4739854,1418,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785188253.6579347,1419,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785188253.6963887,1420,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785188253.7700045,1421,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785188253.914171,1422,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785188254.0163794,1423,True,0,False,0.0059,-0.0083,0.3021,0.0059,-0.0083,0.3021,-0.0117,0.9985,0.0092,-0.0530,-3.12,0.11,0.02
1785188254.1127021,1424,True,0,False,0.0066,-0.0081,0.2995,0.0065,-0.0081,0.2999,-0.0122,0.9991,0.0104,-0.0397,-3.12,0.08,0.02
1785188254.1848493,1425,True,0,False,0.0070,-0.0080,0.2972,0.0068,-0.0081,0.2984,-0.0126,0.9990,0.0102,-0.0425,-3.12,0.08,0.02
1785188254.2867298,1426,True,0,False,0.0073,-0.0079,0.2954,0.0071,-0.0079,0.2969,-0.0185,0.9992,0.0113,-0.0349,-3.10,0.07,0.02
1785188254.4468794,1427,True,0,False,0.0073,-0.0078,0.2953,0.0072,-0.0079,0.2959,-0.0229,0.9991,0.0118,-0.0340,-3.09,0.07,0.03
1785188254.4879596,1428,True,0,False,0.0073,-0.0081,0.2964,0.0073,-0.0080,0.2961,-0.0186,0.9991,0.0115,-0.0356,-3.10,0.07,0.02
1785188254.5836122,1429,True,0,False,0.0075,-0.0082,0.2969,0.0074,-0.0081,0.2964,-0.0144,0.9994,0.0117,-0.0307,-3.11,0.06,0.02
1785188254.7230425,1430,True,0,False,0.0076,-0.0084,0.2948,0.0076,-0.0082,0.2954,-0.0209,0.9993,0.0113,-0.0277,-3.10,0.05,0.02
1785188254.820004,1431,True,0,False,0.0079,-0.0090,0.2965,0.0078,-0.0086,0.2958,-0.0112,0.9996,0.0102,-0.0246,-3.12,0.05,0.02
1785188254.9019568,1432,True,-1,True,0.0000,0.0000,0.0000,0.0079,-0.0087,0.2956,-0.0109,0.9996,0.0101,-0.0234,-3.12,0.05,0.02
1785188255.0078373,1433,True,-1,True,0.0000,0.0000,0.0000,0.0079,-0.0088,0.2954,-0.0106,0.9997,0.0100,-0.0219,-3.12,0.04,0.02
1785188255.0997164,1434,True,0,False,0.0082,-0.0094,0.2856,0.0082,-0.0094,0.2856,-0.0126,0.9997,0.0090,-0.0212,-3.12,0.04,0.02
1785188255.2060945,1435,True,0,False,0.0084,-0.0093,0.2834,0.0083,-0.0093,0.2837,-0.0128,0.9995,0.0093,-0.0287,-3.12,0.06,0.02
1785188255.3040798,1436,True,0,False,0.0088,-0.0092,0.2850,0.0086,-0.0092,0.2844,-0.0033,0.9995,0.0100,-0.0308,-3.13,0.06,0.02
1785188255.4076586,1437,True,0,False,0.0087,-0.0090,0.2837,0.0087,-0.0091,0.2840,-0.0073,0.9993,0.0104,-0.0342,-3.13,0.07,0.02
1785188255.5032258,1438,True,-1,True,0.0000,0.0000,0.0000,0.0087,-0.0091,0.2840,-0.0072,0.9993,0.0104,-0.0347,-3.13,0.07,0.02
1785188255.6017425,1439,True,-1,True,0.0000,0.0000,0.0000,0.0087,-0.0091,0.2840,-0.0071,0.9993,0.0105,-0.0352,-3.13,0.07,0.02
1785188255.7033572,1440,True,0,False,0.0088,-0.0091,0.2848,0.0088,-0.0091,0.2848,0.0000,0.9992,0.0111,-0.0374,-3.14,0.07,0.02
1785188255.8064203,1441,True,0,False,0.0090,-0.0095,0.2843,0.0090,-0.0095,0.2844,-0.0199,0.9994,0.0116,-0.0266,-3.10,0.05,0.02
1785188255.9083388,1442,True,-1,True,0.0000,0.0000,0.0000,0.0090,-0.0095,0.2844,-0.0201,0.9994,0.0116,-0.0265,-3.10,0.05,0.02
1785188256.014161,1443,True,-1,True,0.0000,0.0000,0.0000,0.0090,-0.0095,0.2844,-0.0203,0.9994,0.0116,-0.0264,-3.10,0.05,0.02
1785188256.1177702,1444,True,-1,True,0.0000,0.0000,0.0000,0.0090,-0.0095,0.2844,-0.0205,0.9994,0.0116,-0.0263,-3.10,0.05,0.02
1785188256.214193,1445,True,-1,True,0.0000,0.0000,0.0000,0.0090,-0.0095,0.2844,-0.0207,0.9994,0.0116,-0.0262,-3.10,0.05,0.02
1785188256.3123472,1446,True,-1,True,0.0000,0.0000,0.0000,0.0090,-0.0095,0.2844,-0.0209,0.9994,0.0116,-0.0260,-3.10,0.05,0.02
1785188256.4190528,1447,True,0,False,0.0078,-0.0083,0.2817,0.0078,-0.0083,0.2817,-0.0137,0.9992,0.0062,-0.0368,-3.11,0.07,0.01
1785188256.4991956,1448,True,0,False,0.0090,-0.0080,0.2865,0.0088,-0.0081,0.2859,0.0211,0.9988,0.0093,-0.0435,3.10,0.09,0.02
1785188256.5753224,1449,True,0,False,0.0101,-0.0081,0.2848,0.0095,-0.0081,0.2853,0.0124,0.9992,0.0117,-0.0361,3.12,0.07,0.02
