timestamp,frame_id,detected,tracked_marker,kalman_active,raw_x,raw_y,raw_z,kalman_x,kalman_y,kalman_z,qw,qx,qy,qz,pitch,yaw,roll
1785187507.6085072,619,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785187507.6604807,620,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785187507.6946638,621,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785187507.7581983,622,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785187507.829349,623,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785187507.8970237,624,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785187507.9654534,625,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785187508.029614,626,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785187508.0976212,627,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785187508.1636744,628,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785187508.2294154,629,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785187508.2962828,630,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785187508.3638608,631,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785187508.4300132,632,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785187508.4966557,633,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785187508.566187,634,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785187508.6911862,635,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785187508.749827,636,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785187508.772127,637,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785187508.8313625,638,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785187508.897122,639,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785187508.9653986,640,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785187509.0331037,641,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785187509.0944064,642,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785187509.16522,643,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785187509.2365718,644,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785187509.303353,645,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785187509.3701956,646,True,0,False,-0.0002,-0.0108,0.3256,-0.0002,-0.0108,0.3256,0.0003,0.9998,0.0133,0.0118,3.14,-0.02,0.03
1785187509.4367373,647,True,0,False,0.0003,-0.0106,0.3221,0.0002,-0.0106,0.3225,-0.0243,0.9994,0.0140,0.0178,-3.09,-0.04,0.03
1785187509.5036545,648,True,0,False,0.0003,-0.0106,0.3238,0.0003,-0.0106,0.3232,-0.0165,0.9996,0.0138,0.0202,-3.11,-0.04,0.03
1785187509.565066,649,True,-1,True,0.0000,0.0000,0.0000,0.0003,-0.0106,0.3233,-0.0164,0.9996,0.0138,0.0203,-3.11,-0.04,0.03
1785187509.6333573,650,True,-1,True,0.0000,0.0000,0.0000,0.0003,-0.0106,0.3233,-0.0163,0.9996,0.0138,0.0204,-3.11,-0.04,0.03
1785187509.7000325,651,True,-1,True,0.0000,0.0000,0.0000,0.0003,-0.0106,0.3233,-0.0162,0.9996,0.0138,0.0205,-3.11,-0.04,0.03
1785187509.7797425,652,True,0,False,0.0023,-0.0106,0.3222,0.0023,-0.0106,0.3222,0.0133,0.9989,0.0133,0.0418,3.11,-0.08,0.03
1785187509.83105,653,True,-1,True,0.0000,0.0000,0.0000,0.0023,-0.0106,0.3222,0.0133,0.9989,0.0133,0.0418,3.11,-0.08,0.03
1785187509.9019315,654,True,-1,True,0.0000,0.0000,0.0000,0.0023,-0.0106,0.3222,0.0133,0.9989,0.0133,0.0418,3.11,-0.08,0.03
1785187509.963569,655,True,0,False,0.0041,-0.0105,0.3136,0.0041,-0.0105,0.3136,0.0027,0.9990,0.0120,0.0425,3.14,-0.08,0.02
1785187510.034889,656,True,0,False,0.0041,-0.0105,0.3109,0.0041,-0.0105,0.3112,0.0058,0.9989,0.0132,0.0457,3.13,-0.09,0.03
1785187510.1013541,657,True,-1,True,0.0000,0.0000,0.0000,0.0041,-0.0105,0.3112,0.0058,0.9989,0.0132,0.0457,3.13,-0.09,0.03
1785187510.174189,658,True,-1,True,0.0000,0.0000,0.0000,0.0041,-0.0105,0.3112,0.0058,0.9988,0.0132,0.0457,3.13,-0.09,0.03
1785187510.236927,659,True,0,False,0.0052,-0.0107,0.3031,0.0052,-0.0107,0.3031,0.0122,0.9979,0.0142,0.0623,3.12,-0.12,0.03
1785187510.3017666,660,True,-1,True,0.0000,0.0000,0.0000,0.0052,-0.0107,0.3031,0.0122,0.9979,0.0142,0.0623,3.12,-0.12,0.03
1785187510.3770084,661,True,-1,True,0.0000,0.0000,0.0000,0.0052,-0.0107,0.3031,0.0122,0.9979,0.0142,0.0623,3.12,-0.12,0.03
1785187510.4322731,662,True,-1,True,0.0000,0.0000,0.0000,0.0052,-0.0107,0.3031,0.0122,0.9979,0.0142,0.0623,3.12,-0.12,0.03
1785187510.5035944,663,True,-1,True,0.0000,0.0000,0.0000,0.0052,-0.0107,0.3031,0.0122,0.9979,0.0142,0.0623,3.12,-0.12,0.03
1785187510.5724103,664,True,-1,True,0.0000,0.0000,0.0000,0.0052,-0.0107,0.3031,0.0122,0.9979,0.0142,0.0623,3.12,-0.12,0.03
1785187510.637971,665,True,0,False,0.0057,-0.0105,0.2976,0.0057,-0.0105,0.2976,-0.0061,0.9985,0.0123,0.0534,-3.13,-0.11,0.02
1785187510.70032,666,True,0,False,0.0058,-0.0105,0.2973,0.0058,-0.0105,0.2973,-0.0075,0.9983,0.0130,0.0564,-3.13,-0.11,0.03
1785187510.7705345,667,True,-1,True,0.0000,0.0000,0.0000,0.0058,-0.0105,0.2973,-0.0075,0.9983,0.0130,0.0564,-3.13,-0.11,0.03
1785187510.8416924,668,True,-1,True,0.0000,0.0000,0.0000,0.0058,-0.0105,0.2973,-0.0075,0.9983,0.0130,0.0564,-3.13,-0.11,0.03
1785187510.9023273,669,True,-1,True,0.0000,0.0000,0.0000,0.0058,-0.0105,0.2973,-0.0075,0.9983,0.0130,0.0564,-3.13,-0.11,0.03
1785187510.9693713,670,True,-1,True,0.0000,0.0000,0.0000,0.0058,-0.0105,0.2973,-0.0075,0.9983,0.0130,0.0565,-3.13,-0.11,0.03
1785187511.0373447,671,True,-1,True,0.0000,0.0000,0.0000,0.0058,-0.0105,0.2973,-0.0075,0.9983,0.0130,0.0565,-3.13,-0.11,0.03
1785187511.10078,672,True,-1,True,0.0000,0.0000,0.0000,0.0058,-0.0105,0.2973,-0.0075,0.9983,0.0130,0.0565,-3.13,-0.11,0.03
1785187511.170931,673,True,-1,True,0.0000,0.0000,0.0000,0.0058,-0.0105,0.2973,-0.0076,0.9983,0.0130,0.0565,-3.13,-0.11,0.03
1785187511.2394772,674,True,-1,True,0.0000,0.0000,0.0000,0.0058,-0.0105,0.2973,-0.0076,0.9983,0.0130,0.0565,-3.13,-0.11,0.03
1785187511.3026977,675,True,-1,True,0.0000,0.0000,0.0000,0.0058,-0.0105,0.2973,-0.0076,0.9983,0.0130,0.0565,-3.13,-0.11,0.03
1785187511.3711364,676,True,-1,True,0.0000,0.0000,0.0000,0.0058,-0.0105,0.2973,-0.0076,0.9983,0.0130,0.0565,-3.13,-0.11,0.03
1785187511.4382815,677,True,-1,True,0.0000,0.0000,0.0000,0.0058,-0.0105,0.2973,-0.0076,0.9983,0.0130,0.0565,-3.13,-0.11,0.03
1785187511.5103512,678,True,-1,True,0.0000,0.0000,0.0000,0.0058,-0.0105,0.2973,-0.0076,0.9983,0.0130,0.0566,-3.13,-0.11,0.03
1785187511.5716941,679,True,-1,True,0.0000,0.0000,0.0000,0.0058,-0.0105,0.2973,-0.0076,0.9983,0.0130,0.0566,-3.13,-0.11,0.03
1785187511.6401205,680,True,-1,True,0.0000,0.0000,0.0000,0.0058,-0.0105,0.2973,-0.0076,0.9983,0.0130,0.0566,-3.13,-0.11,0.03
1785187511.7069836,681,True,-1,True,0.0000,0.0000,0.0000,0.0058,-0.0105,0.2973,-0.0076,0.9983,0.0130,0.0566,-3.13,-0.11,0.03
1785187511.7713797,682,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785187511.8355296,683,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785187511.90711,684,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785187511.9676201,685,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785187512.0358946,686,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785187512.1039283,687,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785187512.170524,688,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785187512.2382054,689,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785187512.3065324,690,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785187512.3729608,691,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785187512.437074,692,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785187512.504447,693,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785187512.5744257,694,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785187512.6368582,695,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785187512.705782,696,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785187512.7736733,697,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785187512.841665,698,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785187512.9629474,699,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785187513.0154634,700,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785187513.047959,701,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785187513.108013,702,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785187513.1753871,703,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785187513.2438827,704,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785187513.3066154,705,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785187513.3744547,706,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785187513.4427752,707,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785187513.5124328,708,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785187513.5736196,709,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785187513.6413546,710,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785187513.7669833,711,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785187513.8224149,712,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785187513.844884,713,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785187513.9092147,714,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785187513.975991,715,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785187514.0454037,716,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785187514.1103916,717,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785187514.1811445,718,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785187514.2430482,719,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785187514.3094547,720,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785187514.3769257,721,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785187514.440737,722,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785187514.5789192,723,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785187514.6152465,724,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785187514.6416924,725,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785187514.710079,726,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785187514.780118,727,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785187514.8476613,728,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785187514.9139566,729,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785187514.9789298,730,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785187515.0460143,731,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785187515.109976,732,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785187515.1786497,733,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785187515.2463503,734,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785187515.312133,735,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785187515.3762712,736,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785187515.4443223,737,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785187515.5084164,738,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785187515.577301,739,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785187515.6438758,740,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785187515.713137,741,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785187515.7779143,742,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785187515.845366,743,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785187515.9144645,744,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785187515.97599,745,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785187516.045754,746,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785187516.1131139,747,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785187516.1776,748,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785187516.2465587,749,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785187516.3132908,750,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785187516.3845758,751,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785187516.44512,752,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785187516.5150576,753,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785187516.5814323,754,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785187516.6454978,755,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785187516.7140288,756,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785187516.8508904,757,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785187516.9044738,758,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785187516.9286582,759,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785187516.981927,760,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785187517.0518372,761,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785187517.11425,762,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785187517.1810596,763,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785187517.2516086,764,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785187517.3142886,765,False,-1,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00
1785187517.382664,766,True,0,False,-0.0043,-0.0116,0.3855,-0.0043,-0.0116,0.3855,0.0195,0.9938,0.0035,-0.1090,3.10,0.22,0.00
1785187517.4517336,767,True,-1,True,0.0000,0.0000,0.0000,-0.0043,-0.0116,0.3855,0.0195,0.9938,0.0035,-0.1090,3.10,0.22,0.00
1785187517.512512,768,True,0,False,-0.0007,-0.0111,0.3676,-0.0007,-0.0111,0.3676,0.0345,0.9971,0.0049,-0.0670,3.07,0.13,0.01
1785187517.5842063,769,True,0,False,0.0007,-0.0111,0.3561,0.0006,-0.0111,0.3575,0.0369,0.9939,0.0034,-0.1041,3.07,0.21,-0.00
1785187517.6499999,770,True,0,False,0.0027,-0.0111,0.3458,0.0017,-0.0111,0.3510,0.0384,0.9926,0.0023,-0.1153,3.06,0.23,-0.00
1785187517.7291493,771,True,0,False,0.0059,-0.0112,0.3365,0.0038,-0.0112,0.3437,0.0375,0.9992,0.0075,0.0104,3.07,-0.02,0.02
1785187517.7802274,772,True,0,False,0.0083,-0.0111,0.3296,0.0060,-0.0111,0.3368,0.0386,0.9962,0.0106,0.0770,3.06,-0.15,0.03
1785187517.8476408,773,True,0,False,0.0107,-0.0108,0.3225,0.0084,-0.0110,0.3295,0.0342,0.9935,0.0122,0.1079,3.07,-0.22,0.03
1785187517.91861,774,True,0,False,0.0121,-0.0108,0.3157,0.0104,-0.0109,0.3222,0.0288,0.9927,0.0129,0.1167,3.08,-0.23,0.03
1785187517.980986,775,True,0,False,0.0126,-0.0107,0.3093,0.0117,-0.0108,0.3152,0.0213,0.9932,0.0122,0.1141,3.10,-0.23,0.03
1785187518.0491421,776,True,0,False,0.0126,-0.0109,0.3049,0.0124,-0.0108,0.3091,0.0184,0.9931,0.0129,0.1149,3.10,-0.23,0.03
1785187518.116755,777,True,0,False,0.0113,-0.0109,0.3026,0.0122,-0.0109,0.3047,0.0182,0.9926,0.0131,0.1190,3.10,-0.24,0.03
1785187518.1801298,778,True,0,False,0.0099,-0.0112,0.3019,0.0114,-0.0110,0.3020,0.0204,0.9930,0.0132,0.1157,3.10,-0.23,0.03
1785187518.3118486,779,True,0,False,0.0084,-0.0111,0.3016,0.0103,-0.0110,0.2993,0.0221,0.9948,0.0128,0.0990,3.09,-0.20,0.03
1785187518.3443508,780,True,0,False,0.0081,-0.0111,0.2997,0.0093,-0.0110,0.2989,0.0210,0.9957,0.0127,0.0897,3.10,-0.18,0.03
1785187518.3880205,781,True,-1,True,0.0000,0.0000,0.0000,0.0095,-0.0110,0.2973,0.0205,0.9954,0.0129,0.0928,3.10,-0.19,0.03
1785187518.449191,782,True,-1,True,0.0000,0.0000,0.0000,0.0097,-0.0110,0.2951,0.0199,0.9950,0.0131,0.0972,3.10,-0.19,0.03
1785187518.5185242,783,True,-1,True,0.0000,0.0000,0.0000,0.0099,-0.0110,0.2927,0.0192,0.9945,0.0134,0.1021,3.10,-0.20,0.03
1785187518.5866554,784,True,-1,True,0.0000,0.0000,0.0000,0.0101,-0.0110,0.2903,0.0185,0.9940,0.0137,0.1070,3.10,-0.21,0.03
1785187518.6494586,785,True,-1,True,0.0000,0.0000,0.0000,0.0103,-0.0110,0.2880,0.0178,0.9935,0.0139,0.1114,3.10,-0.22,0.03
1785187518.7193825,786,True,-1,True,0.0000,0.0000,0.0000,0.0105,-0.0110,0.2855,0.0171,0.9930,0.0142,0.1164,3.10,-0.23,0.03
1785187518.7877502,787,True,-1,True,0.0000,0.0000,0.0000,0.0107,-0.0110,0.2831,0.0164,0.9924,0.0145,0.1212,3.10,-0.24,0.03
1785187518.8492506,788,True,-1,True,0.0000,0.0000,0.0000,0.0109,-0.0110,0.2809,0.0158,0.9919,0.0148,0.1256,3.11,-0.25,0.03
1785187518.9158468,789,True,-1,True,0.0000,0.0000,0.0000,0.0111,-0.0110,0.2786,0.0151,0.9913,0.0150,0.1302,3.11,-0.26,0.03
1785187518.9842196,790,True,-1,True,0.0000,0.0000,0.0000,0.0114,-0.0110,0.2762,0.0144,0.9906,0.0153,0.1350,3.11,-0.27,0.04
